t,x(t),v(t),p(t),eKin(t)
16.54822,22.93101,3.470794,69.41589,120.4641
16.54872,22.93275,3.470794,69.41589,120.4641
16.54922,22.93448,3.470794,69.41589,120.4641
16.54972,22.93622,3.470794,69.41589,120.4641
16.55022,22.93795,3.470794,69.41589,120.4641
16.55072,22.93969,3.470794,69.41589,120.4641
16.55122,22.94143,3.470794,69.41589,120.4641
16.55172,22.94316,3.470794,69.41589,120.4641
16.55222,22.9449,3.470794,69.41589,120.4641
16.55272,22.94663,3.470794,69.41589,120.4641
16.55322,22.94837,3.470794,69.41589,120.4641
16.55372,22.9501,3.470794,69.41589,120.4641
16.55422,22.95184,3.470794,69.41589,120.4641
16.55472,22.95358,3.470794,69.41589,120.4641
16.55522,22.95531,3.470794,69.41589,120.4641
16.55572,22.95705,3.470794,69.41589,120.4641
16.55622,22.95878,3.470794,69.41589,120.4641
16.55672,22.96052,3.470794,69.41589,120.4641
16.55721,22.96225,3.470794,69.41589,120.4641
16.55771,22.96399,3.470794,69.41589,120.4641
16.55821,22.96572,3.470794,69.41589,120.4641
16.55871,22.96746,3.470794,69.41589,120.4641
16.55921,22.9692,3.470794,69.41589,120.4641
16.55971,22.97093,3.470794,69.41589,120.4641
16.56021,22.97267,3.470794,69.41589,120.4641
16.56071,22.9744,3.470794,69.41589,120.4641
16.56121,22.97614,3.470794,69.41589,120.4641
16.56171,22.97787,3.470794,69.41589,120.4641
16.56221,22.97961,3.470794,69.41589,120.4641
16.56271,22.98135,3.470794,69.41589,120.4641
16.56321,22.98308,3.470794,69.41589,120.4641
16.56371,22.98482,3.470794,69.41589,120.4641
16.56421,22.98655,3.470794,69.41589,120.4641
16.56471,22.98829,3.470794,69.41589,120.4641
16.56521,22.99002,3.470794,69.41589,120.4641
16.56571,22.99176,3.470794,69.41589,120.4641
16.56621,22.9935,3.470794,69.41589,120.4641
16.56671,22.99523,3.470794,69.41589,120.4641
16.56721,22.99697,3.470794,69.41589,120.4641
16.56771,22.9987,3.470794,69.41589,120.4641
16.56821,23.00044,3.470794,69.41589,120.4641
16.56871,23.00217,3.470794,69.41589,120.4641
16.56921,23.00391,3.470794,69.41589,120.4641
16.56971,23.00565,3.470794,69.41589,120.4641
16.57021,23.00738,3.470794,69.41589,120.4641
16.57071,23.00912,3.470794,69.41589,120.4641
16.57121,23.01085,3.470794,69.41589,120.4641
16.57171,23.01259,3.470794,69.41589,120.4641
16.57221,23.01432,3.470794,69.41589,120.4641
16.57271,23.01606,3.470794,69.41589,120.4641
16.57321,23.0178,3.470794,69.41589,120.4641
16.57371,23.01953,3.470794,69.41589,120.4641
16.57421,23.02127,3.470794,69.41589,120.4641
16.57471,23.023,3.470794,69.41589,120.4641
16.5752,23.02474,3.470794,69.41589,120.4641
16.5757,23.02647,3.470794,69.41589,120.4641
16.5762,23.02821,3.470794,69.41589,120.4641
16.5767,23.02995,3.470794,69.41589,120.4641
16.5772,23.03168,3.470794,69.41589,120.4641
16.5777,23.03342,3.470794,69.41589,120.4641
16.5782,23.03515,3.470794,69.41589,120.4641
16.5787,23.03689,3.470794,69.41589,120.4641
16.5792,23.03862,3.470794,69.41589,120.4641
16.5797,23.04036,3.470794,69.41589,120.4641
16.5802,23.0421,3.470794,69.41589,120.4641
16.5807,23.04383,3.470794,69.41589,120.4641
16.5812,23.04557,3.470794,69.41589,120.4641
16.5817,23.0473,3.470794,69.41589,120.4641
16.5822,23.04904,3.470794,69.41589,120.4641
16.5827,23.05077,3.470794,69.41589,120.4641
16.5832,23.05251,3.470794,69.41589,120.4641
16.5837,23.05424,3.470794,69.41589,120.4641
16.5842,23.05598,3.470794,69.41589,120.4641
16.5847,23.05772,3.470794,69.41589,120.4641
16.5852,23.05945,3.470794,69.41589,120.4641
16.5857,23.06119,3.470794,69.41589,120.4641
16.5862,23.06292,3.470794,69.41589,120.4641
16.5867,23.06466,3.470794,69.41589,120.4641
16.5872,23.06639,3.470794,69.41589,120.4641
16.5877,23.06813,3.470794,69.41589,120.4641
16.5882,23.06987,3.470794,69.41589,120.4641
16.5887,23.0716,3.470794,69.41589,120.4641
16.5892,23.07334,3.470794,69.41589,120.4641
16.5897,23.07507,3.470794,69.41589,120.4641
16.5902,23.07681,3.470794,69.41589,120.4641
16.5907,23.07854,3.470794,69.41589,120.4641
16.5912,23.08028,3.470794,69.41589,120.4641
16.5917,23.08202,3.470794,69.41589,120.4641
16.5922,23.08375,3.470794,69.41589,120.4641
16.5927,23.08549,3.470794,69.41589,120.4641
16.59319,23.08722,3.470794,69.41589,120.4641
16.59369,23.08896,3.470794,69.41589,120.4641
16.59419,23.09069,3.470794,69.41589,120.4641
16.59469,23.09243,3.470794,69.41589,120.4641
16.59519,23.09417,3.470794,69.41589,120.4641
16.59569,23.0959,3.470794,69.41589,120.4641
16.59619,23.09764,3.470794,69.41589,120.4641
16.59669,23.09937,3.470794,69.41589,120.4641
16.59719,23.10111,3.470794,69.41589,120.4641
16.59769,23.10284,3.470794,69.41589,120.4641
16.59819,23.10458,3.470794,69.41589,120.4641
16.59869,23.10632,3.470794,69.41589,120.4641
16.59919,23.10805,3.470794,69.41589,120.4641
16.59969,23.10979,3.470794,69.41589,120.4641
16.60019,23.11152,3.470794,69.41589,120.4641
16.60069,23.11326,3.470794,69.41589,120.4641
16.60119,23.11499,3.470794,69.41589,120.4641
16.60169,23.11673,3.470794,69.41589,120.4641
16.60219,23.11847,3.470794,69.41589,120.4641
16.60269,23.1202,3.470794,69.41589,120.4641
16.60319,23.12194,3.470794,69.41589,120.4641
16.60369,23.12367,3.470794,69.41589,120.4641
16.60419,23.12541,3.470794,69.41589,120.4641
16.60469,23.12714,3.470794,69.41589,120.4641
16.60519,23.12888,3.470794,69.41589,120.4641
16.60569,23.13062,3.470794,69.41589,120.4641
16.60619,23.13235,3.470794,69.41589,120.4641
16.60669,23.13409,3.470794,69.41589,120.4641
16.60719,23.13582,3.470794,69.41589,120.4641
16.60769,23.13756,3.470794,69.41589,120.4641
16.60819,23.13929,3.470794,69.41589,120.4641
16.60869,23.14103,3.470794,69.41589,120.4641
16.60919,23.14277,3.470794,69.41589,120.4641
16.60969,23.1445,3.470794,69.41589,120.4641
16.61019,23.14624,3.470794,69.41589,120.4641
16.61069,23.14797,3.470794,69.41589,120.4641
16.61119,23.14971,3.470794,69.41589,120.4641
16.61168,23.15144,3.470794,69.41589,120.4641
16.61218,23.15318,3.470794,69.41589,120.4641
16.61268,23.15491,3.470794,69.41589,120.4641
16.61318,23.15665,3.470794,69.41589,120.4641
16.61368,23.15839,3.470794,69.41589,120.4641
16.61418,23.16012,3.470794,69.41589,120.4641
16.61468,23.16186,3.470794,69.41589,120.4641
16.61518,23.16359,3.470794,69.41589,120.4641
16.61568,23.16533,3.470794,69.41589,120.4641
16.61618,23.16706,3.470794,69.41589,120.4641
16.61668,23.1688,3.470794,69.41589,120.4641
16.61718,23.17054,3.470794,69.41589,120.4641
16.61768,23.17227,3.470794,69.41589,120.4641
16.61818,23.17401,3.470794,69.41589,120.4641
16.61868,23.17574,3.470794,69.41589,120.4641
16.61918,23.17748,3.470794,69.41589,120.4641
16.61968,23.17921,3.470794,69.41589,120.4641
16.62018,23.18095,3.470794,69.41589,120.4641
16.62068,23.18269,3.470794,69.41589,120.4641
16.62118,23.18442,3.470794,69.41589,120.4641
16.62168,23.18616,3.470794,69.41589,120.4641
16.62218,23.18789,3.470794,69.41589,120.4641
16.62268,23.18963,3.470794,69.41589,120.4641
16.62318,23.19136,3.470794,69.41589,120.4641
16.62368,23.1931,3.470794,69.41589,120.4641
16.62418,23.19484,3.470794,69.41589,120.4641
16.62468,23.19657,3.470794,69.41589,120.4641
16.62518,23.19831,3.470794,69.41589,120.4641
16.62568,23.20004,3.470794,69.41589,120.4641
16.62618,23.20178,3.470794,69.41589,120.4641
16.62668,23.20351,3.470794,69.41589,120.4641
16.62718,23.20525,3.470794,69.41589,120.4641
16.62768,23.20699,3.470794,69.41589,120.4641
16.62818,23.20872,3.470794,69.41589,120.4641
16.62868,23.21046,3.470794,69.41589,120.4641
16.62918,23.21219,3.470794,69.41589,120.4641
16.62967,23.21393,3.470794,69.41589,120.4641
16.63017,23.21566,3.470794,69.41589,120.4641
16.63067,23.2174,3.470794,69.41589,120.4641
16.63117,23.21914,3.470794,69.41589,120.4641
16.63167,23.22087,3.470794,69.41589,120.4641
16.63217,23.22261,3.470794,69.41589,120.4641
16.63267,23.22434,3.470794,69.41589,120.4641
16.63317,23.22608,3.470794,69.41589,120.4641
16.63367,23.22781,3.470794,69.41589,120.4641
16.63417,23.22955,3.470794,69.41589,120.4641
16.63467,23.23129,3.470794,69.41589,120.4641
16.63517,23.23302,3.470794,69.41589,120.4641
16.63567,23.23476,3.470794,69.41589,120.4641
16.63617,23.23649,3.470794,69.41589,120.4641
16.63667,23.23823,3.470794,69.41589,120.4641
16.63717,23.23996,3.470794,69.41589,120.4641
16.63767,23.2417,3.470794,69.41589,120.4641
16.63817,23.24343,3.470794,69.41589,120.4641
16.63867,23.24517,3.470794,69.41589,120.4641
16.63917,23.24691,3.470794,69.41589,120.4641
16.63967,23.24864,3.470794,69.41589,120.4641
16.64017,23.25038,3.470794,69.41589,120.4641
16.64067,23.25211,3.470794,69.41589,120.4641
16.64117,23.25385,3.470794,69.41589,120.4641
16.64167,23.25558,3.470794,69.41589,120.4641
16.64217,23.25732,3.470794,69.41589,120.4641
16.64267,23.25906,3.470794,69.41589,120.4641
16.64317,23.26079,3.470794,69.41589,120.4641
16.64367,23.26253,3.470794,69.41589,120.4641
16.64417,23.26426,3.470794,69.41589,120.4641
16.64467,23.266,3.470794,69.41589,120.4641
16.64517,23.26773,3.470794,69.41589,120.4641
16.64567,23.26947,3.470794,69.41589,120.4641
16.64617,23.27121,3.470794,69.41589,120.4641
16.64667,23.27294,3.470794,69.41589,120.4641
16.64717,23.27468,3.470794,69.41589,120.4641
16.64767,23.27641,3.470794,69.41589,120.4641
16.64816,23.27815,3.470794,69.41589,120.4641
16.64866,23.27988,3.470794,69.41589,120.4641
16.64916,23.28162,3.470794,69.41589,120.4641
16.64966,23.28336,3.470794,69.41589,120.4641
16.65016,23.28509,3.470794,69.41589,120.4641
16.65066,23.28683,3.470794,69.41589,120.4641
16.65116,23.28856,3.470794,69.41589,120.4641
16.65166,23.2903,3.470794,69.41589,120.4641
16.65216,23.29203,3.470794,69.41589,120.4641
16.65266,23.29377,3.470794,69.41589,120.4641
16.65316,23.29551,3.470794,69.41589,120.4641
16.65366,23.29724,3.470794,69.41589,120.4641
16.65416,23.29898,3.470794,69.41589,120.4641
16.65466,23.30071,3.470794,69.41589,120.4641
16.65516,23.30245,3.470794,69.41589,120.4641
16.65566,23.30418,3.470794,69.41589,120.4641
16.65616,23.30592,3.470794,69.41589,120.4641
16.65666,23.30766,3.470794,69.41589,120.4641
16.65716,23.30939,3.470794,69.41589,120.4641
16.65766,23.31113,3.470794,69.41589,120.4641
16.65816,23.31286,3.470794,69.41589,120.4641
16.65866,23.3146,3.470794,69.41589,120.4641
16.65916,23.31633,3.470794,69.41589,120.4641
16.65966,23.31807,3.470794,69.41589,120.4641
16.66016,23.31981,3.470794,69.41589,120.4641
16.66066,23.32154,3.470794,69.41589,120.4641
16.66116,23.32328,3.470794,69.41589,120.4641
16.66166,23.32501,3.470794,69.41589,120.4641
16.66216,23.32675,3.470794,69.41589,120.4641
16.66266,23.32848,3.470794,69.41589,120.4641
16.66316,23.33022,3.470794,69.41589,120.4641
16.66366,23.33195,3.470794,69.41589,120.4641
16.66416,23.33369,3.470794,69.41589,120.4641
16.66466,23.33543,3.470794,69.41589,120.4641
16.66516,23.33716,3.470794,69.41589,120.4641
16.66566,23.3389,3.470794,69.41589,120.4641
16.66615,23.34063,3.470794,69.41589,120.4641
16.66665,23.34237,3.470794,69.41589,120.4641
16.66715,23.3441,3.470794,69.41589,120.4641
16.66765,23.34584,3.470794,69.41589,120.4641
16.66815,23.34758,3.470794,69.41589,120.4641
16.66865,23.34931,3.470794,69.41589,120.4641
16.66915,23.35105,3.470794,69.41589,120.4641
16.66965,23.35278,3.470794,69.41589,120.4641
16.67015,23.35452,3.470794,69.41589,120.4641
16.67065,23.35625,3.470794,69.41589,120.4641
16.67115,23.35799,3.470794,69.41589,120.4641
16.67165,23.35973,3.470794,69.41589,120.4641
16.67215,23.36146,3.470794,69.41589,120.4641
16.67265,23.3632,3.470794,69.41589,120.4641
16.67315,23.36493,3.470794,69.41589,120.4641
16.67365,23.36667,3.470794,69.41589,120.4641
16.67415,23.3684,3.470794,69.41589,120.4641
16.67465,23.37014,3.470794,69.41589,120.4641
16.67515,23.37188,3.470794,69.41589,120.4641
16.67565,23.37361,3.470794,69.41589,120.4641
16.67615,23.37535,3.470794,69.41589,120.4641
16.67665,23.37708,3.470794,69.41589,120.4641
16.67715,23.37882,3.470794,69.41589,120.4641
16.67765,23.38055,3.470794,69.41589,120.4641
16.67815,23.38229,3.470794,69.41589,120.4641
16.67865,23.38403,3.470794,69.41589,120.4641
16.67915,23.38576,3.470794,69.41589,120.4641
16.67965,23.3875,3.470794,69.41589,120.4641
16.68015,23.38923,3.470794,69.41589,120.4641
16.68065,23.39097,3.470794,69.41589,120.4641
16.68115,23.3927,3.470794,69.41589,120.4641
16.68165,23.39444,3.470794,69.41589,120.4641
16.68215,23.39618,3.470794,69.41589,120.4641
16.68265,23.39791,3.470794,69.41589,120.4641
16.68315,23.39965,3.470794,69.41589,120.4641
16.68365,23.40138,3.470794,69.41589,120.4641
16.68414,23.40312,3.470794,69.41589,120.4641
16.68464,23.40485,3.470794,69.41589,120.4641
16.68514,23.40659,3.470794,69.41589,120.4641
16.68564,23.40833,3.470794,69.41589,120.4641
16.68614,23.41006,3.470794,69.41589,120.4641
16.68664,23.4118,3.470794,69.41589,120.4641
16.68714,23.41353,3.470794,69.41589,120.4641
16.68764,23.41527,3.470794,69.41589,120.4641
16.68814,23.417,3.470794,69.41589,120.4641
16.68864,23.41874,3.470794,69.41589,120.4641
16.68914,23.42048,3.470794,69.41589,120.4641
16.68964,23.42221,3.470794,69.41589,120.4641
16.69014,23.42395,3.470794,69.41589,120.4641
16.69064,23.42568,3.470794,69.41589,120.4641
16.69114,23.42742,3.470794,69.41589,120.4641
16.69164,23.42915,3.470794,69.41589,120.4641
16.69214,23.43089,3.470794,69.41589,120.4641
16.69264,23.43262,3.470794,69.41589,120.4641
16.69314,23.43436,3.470794,69.41589,120.4641
16.69364,23.4361,3.470794,69.41589,120.4641
16.69414,23.43783,3.470794,69.41589,120.4641
16.69464,23.43957,3.470794,69.41589,120.4641
16.69514,23.4413,3.470794,69.41589,120.4641
16.69564,23.44304,3.470794,69.41589,120.4641
16.69614,23.44477,3.470794,69.41589,120.4641
16.69664,23.44651,3.470794,69.41589,120.4641
16.69714,23.44825,3.470794,69.41589,120.4641
16.69764,23.44998,3.470794,69.41589,120.4641
16.69814,23.45172,3.470794,69.41589,120.4641
16.69864,23.45345,3.470794,69.41589,120.4641
16.69914,23.45519,3.470794,69.41589,120.4641
16.69964,23.45692,3.470794,69.41589,120.4641
16.70014,23.45866,3.470794,69.41589,120.4641
16.70064,23.4604,3.470794,69.41589,120.4641
16.70114,23.46213,3.470794,69.41589,120.4641
16.70164,23.46387,3.470794,69.41589,120.4641
16.70214,23.4656,3.470794,69.41589,120.4641
16.70263,23.46734,3.470794,69.41589,120.4641
16.70313,23.46907,3.470794,69.41589,120.4641
16.70363,23.47081,3.470794,69.41589,120.4641
16.70413,23.47255,3.470794,69.41589,120.4641
16.70463,23.47428,3.470794,69.41589,120.4641
16.70513,23.47602,3.470794,69.41589,120.4641
16.70563,23.47775,3.470794,69.41589,120.4641
16.70613,23.47949,3.470794,69.41589,120.4641
16.70663,23.48122,3.470794,69.41589,120.4641
16.70713,23.48296,3.470794,69.41589,120.4641
16.70763,23.4847,3.470794,69.41589,120.4641
16.70813,23.48643,3.470794,69.41589,120.4641
16.70863,23.48817,3.470794,69.41589,120.4641
16.70913,23.4899,3.470794,69.41589,120.4641
16.70963,23.49164,3.470794,69.41589,120.4641
16.71013,23.49337,3.470794,69.41589,120.4641
16.71063,23.49511,3.470794,69.41589,120.4641
16.71113,23.49685,3.470794,69.41589,120.4641
16.71163,23.49858,3.470794,69.41589,120.4641
16.71213,23.50032,3.470794,69.41589,120.4641
16.71263,23.50205,3.470794,69.41589,120.4641
16.71313,23.50379,3.470794,69.41589,120.4641
16.71363,23.50552,3.470794,69.41589,120.4641
16.71413,23.50726,3.470794,69.41589,120.4641
16.71463,23.509,3.470794,69.41589,120.4641
16.71513,23.51073,3.470794,69.41589,120.4641
16.71563,23.51247,3.470794,69.41589,120.4641
16.71613,23.5142,3.470794,69.41589,120.4641
16.71663,23.51594,3.470794,69.41589,120.4641
16.71713,23.51767,3.470794,69.41589,120.4641
16.71763,23.51941,3.470794,69.41589,120.4641
16.71813,23.52114,3.470794,69.41589,120.4641
16.71863,23.52288,3.470794,69.41589,120.4641
16.71913,23.52462,3.470794,69.41589,120.4641
16.71963,23.52635,3.470794,69.41589,120.4641
16.72013,23.52809,3.470794,69.41589,120.4641
16.72062,23.52982,3.470794,69.41589,120.4641
16.72112,23.53156,3.470794,69.41589,120.4641
16.72162,23.53329,3.470794,69.41589,120.4641
16.72212,23.53503,3.470794,69.41589,120.4641
16.72262,23.53677,3.470794,69.41589,120.4641
16.72312,23.5385,3.470794,69.41589,120.4641
16.72362,23.54024,3.470794,69.41589,120.4641
16.72412,23.54197,3.470794,69.41589,120.4641
16.72462,23.54371,3.470794,69.41589,120.4641
16.72512,23.54544,3.470794,69.41589,120.4641
16.72562,23.54718,3.470794,69.41589,120.4641
16.72612,23.54892,3.470794,69.41589,120.4641
16.72662,23.55065,3.470794,69.41589,120.4641
16.72712,23.55239,3.470794,69.41589,120.4641
16.72762,23.55412,3.470794,69.41589,120.4641
16.72812,23.55586,3.470794,69.41589,120.4641
16.72862,23.55759,3.470794,69.41589,120.4641
16.72912,23.55933,3.470794,69.41589,120.4641
16.72962,23.56107,3.470794,69.41589,120.4641
16.73012,23.5628,3.470794,69.41589,120.4641
16.73062,23.56454,3.470794,69.41589,120.4641
16.73112,23.56627,3.470794,69.41589,120.4641
16.73162,23.56801,3.470794,69.41589,120.4641
16.73212,23.56974,3.470794,69.41589,120.4641
16.73262,23.57148,3.470794,69.41589,120.4641
16.73312,23.57322,3.470794,69.41589,120.4641
16.73362,23.57495,3.470794,69.41589,120.4641
16.73412,23.57669,3.470794,69.41589,120.4641
16.73462,23.57842,3.470794,69.41589,120.4641
16.73512,23.58016,3.470794,69.41589,120.4641
16.73562,23.58189,3.470794,69.41589,120.4641
16.73612,23.58363,3.470794,69.41589,120.4641
16.73662,23.58537,3.470794,69.41589,120.4641
16.73712,23.5871,3.470794,69.41589,120.4641
16.73762,23.58884,3.470794,69.41589,120.4641
16.73812,23.59057,3.470794,69.41589,120.4641
16.73862,23.59231,3.470794,69.41589,120.4641
16.73911,23.59404,3.470794,69.41589,120.4641
16.73961,23.59578,3.470794,69.41589,120.4641
16.74011,23.59752,3.470794,69.41589,120.4641
16.74061,23.59925,3.470794,69.41589,120.4641
16.74111,23.60099,3.470794,69.41589,120.4641
16.74161,23.60272,3.470794,69.41589,120.4641
16.74211,23.60446,3.470794,69.41589,120.4641
16.74261,23.60619,3.470794,69.41589,120.4641
16.74311,23.60793,3.470794,69.41589,120.4641
16.74361,23.60966,3.470794,69.41589,120.4641
16.74411,23.6114,3.470794,69.41589,120.4641
16.74461,23.61314,3.470794,69.41589,120.4641
16.74511,23.61487,3.470794,69.41589,120.4641
16.74561,23.61661,3.470794,69.41589,120.4641
16.74611,23.61834,3.470794,69.41589,120.4641
16.74661,23.62008,3.470794,69.41589,120.4641
16.74711,23.62181,3.470794,69.41589,120.4641
16.74761,23.62355,3.470794,69.41589,120.4641
16.74811,23.62529,3.470794,69.41589,120.4641
16.74861,23.62702,3.470794,69.41589,120.4641
16.74911,23.62876,3.470794,69.41589,120.4641
16.74961,23.63049,3.470794,69.41589,120.4641
16.75011,23.63223,3.470794,69.41589,120.4641
16.75061,23.63396,3.470794,69.41589,120.4641
16.75111,23.6357,3.470794,69.41589,120.4641
16.75161,23.63744,3.470794,69.41589,120.4641
16.75211,23.63917,3.470794,69.41589,120.4641
16.75261,23.64091,3.470794,69.41589,120.4641
16.75311,23.64264,3.470794,69.41589,120.4641
16.75361,23.64438,3.470794,69.41589,120.4641
16.75411,23.64611,3.470794,69.41589,120.4641
16.75461,23.64785,3.470794,69.41589,120.4641
16.75511,23.64959,3.470794,69.41589,120.4641
16.75561,23.65132,3.470794,69.41589,120.4641
16.75611,23.65306,3.470794,69.41589,120.4641
16.75661,23.65479,3.470794,69.41589,120.4641
16.7571,23.65653,3.470794,69.41589,120.4641
16.7576,23.65826,3.470794,69.41589,120.4641
16.7581,23.66,3.470794,69.41589,120.4641
16.7586,23.66174,3.470794,69.41589,120.4641
16.7591,23.66347,3.470794,69.41589,120.4641
16.7596,23.66521,3.470794,69.41589,120.4641
16.7601,23.66694,3.470794,69.41589,120.4641
16.7606,23.66868,3.470794,69.41589,120.4641
16.7611,23.67041,3.470794,69.41589,120.4641
16.7616,23.67215,3.470794,69.41589,120.4641
16.7621,23.67389,3.470794,69.41589,120.4641
16.7626,23.67562,3.470794,69.41589,120.4641
16.7631,23.67736,3.470794,69.41589,120.4641
16.7636,23.67909,3.470794,69.41589,120.4641
16.7641,23.68083,3.470794,69.41589,120.4641
16.7646,23.68256,3.470794,69.41589,120.4641
16.7651,23.6843,3.470794,69.41589,120.4641
16.7656,23.68604,3.470794,69.41589,120.4641
16.7661,23.68777,3.470794,69.41589,120.4641
16.7666,23.68951,3.470794,69.41589,120.4641
16.7671,23.69124,3.470794,69.41589,120.4641
16.7676,23.69298,3.470794,69.41589,120.4641
16.7681,23.69471,3.470794,69.41589,120.4641
16.7686,23.69645,3.470794,69.41589,120.4641
16.7691,23.69818,3.470794,69.41589,120.4641
16.7696,23.69992,3.470794,69.41589,120.4641
16.7701,23.70166,3.470794,69.41589,120.4641
16.7706,23.70339,3.470794,69.41589,120.4641
16.7711,23.70513,3.470794,69.41589,120.4641
16.7716,23.70686,3.470794,69.41589,120.4641
16.7721,23.7086,3.470794,69.41589,120.4641
16.7726,23.71033,3.470794,69.41589,120.4641
16.7731,23.71207,3.470794,69.41589,120.4641
16.7736,23.71381,3.470794,69.41589,120.4641
16.7741,23.71554,3.470794,69.41589,120.4641
16.7746,23.71728,3.470794,69.41589,120.4641
16.77509,23.71901,3.470794,69.41589,120.4641
16.77559,23.72075,3.470794,69.41589,120.4641
16.77609,23.72248,3.470794,69.41589,120.4641
16.77659,23.72422,3.470794,69.41589,120.4641
16.77709,23.72596,3.470794,69.41589,120.4641
16.77759,23.72769,3.470794,69.41589,120.4641
16.77809,23.72943,3.470794,69.41589,120.4641
16.77859,23.73116,3.470794,69.41589,120.4641
16.77909,23.7329,3.470794,69.41589,120.4641
16.77959,23.73463,3.470794,69.41589,120.4641
16.78009,23.73637,3.470794,69.41589,120.4641
16.78059,23.73811,3.470794,69.41589,120.4641
16.78109,23.73984,3.470794,69.41589,120.4641
16.78159,23.74158,3.470794,69.41589,120.4641
16.78209,23.74331,3.470794,69.41589,120.4641
16.78259,23.74505,3.470794,69.41589,120.4641
16.78309,23.74678,3.470794,69.41589,120.4641
16.78359,23.74852,3.470794,69.41589,120.4641
16.78409,23.75026,3.470794,69.41589,120.4641
16.78459,23.75199,3.470794,69.41589,120.4641
16.78509,23.75373,3.470794,69.41589,120.4641
16.78559,23.75546,3.470794,69.41589,120.4641
16.78609,23.7572,3.470794,69.41589,120.4641
16.78659,23.75893,3.470794,69.41589,120.4641
16.78709,23.76067,3.470794,69.41589,120.4641
16.78759,23.76241,3.470794,69.41589,120.4641
16.78809,23.76414,3.470794,69.41589,120.4641
16.78859,23.76588,3.470794,69.41589,120.4641
16.78909,23.76761,3.470794,69.41589,120.4641
16.78959,23.76935,3.470794,69.41589,120.4641
16.79009,23.77108,3.470794,69.41589,120.4641
16.79059,23.77282,3.470794,69.41589,120.4641
16.79109,23.77456,3.470794,69.41589,120.4641
16.79159,23.77629,3.470794,69.41589,120.4641
16.79209,23.77803,3.470794,69.41589,120.4641
16.79259,23.77976,3.470794,69.41589,120.4641
16.79309,23.7815,3.470794,69.41589,120.4641
16.79358,23.78323,3.470794,69.41589,120.4641
16.79408,23.78497,3.470794,69.41589,120.4641
16.79458,23.78671,3.470794,69.41589,120.4641
16.79508,23.78844,3.470794,69.41589,120.4641
16.79558,23.79018,3.470794,69.41589,120.4641
16.79608,23.79191,3.470794,69.41589,120.4641
16.79658,23.79365,3.470794,69.41589,120.4641
16.79708,23.79538,3.470794,69.41589,120.4641
16.79758,23.79712,3.470794,69.41589,120.4641
16.79808,23.79885,3.470794,69.41589,120.4641
16.79858,23.80059,3.470794,69.41589,120.4641
16.79908,23.80233,3.470794,69.41589,120.4641
16.79958,23.80406,3.470794,69.41589,120.4641
16.80008,23.8058,3.470794,69.41589,120.4641
16.80058,23.80753,3.470794,69.41589,120.4641
16.80108,23.80927,3.470794,69.41589,120.4641
16.80158,23.811,3.470794,69.41589,120.4641
16.80208,23.81274,3.470794,69.41589,120.4641
16.80258,23.81448,3.470794,69.41589,120.4641
16.80308,23.81621,3.470794,69.41589,120.4641
16.80358,23.81795,3.470794,69.41589,120.4641
16.80408,23.81968,3.470794,69.41589,120.4641
16.80458,23.82142,3.470794,69.41589,120.4641
16.80508,23.82315,3.470794,69.41589,120.4641
16.80558,23.82489,3.470794,69.41589,120.4641
16.80608,23.82663,3.470794,69.41589,120.4641
16.80658,23.82836,3.470794,69.41589,120.4641
16.80708,23.8301,3.470794,69.41589,120.4641
16.80758,23.83183,3.470794,69.41589,120.4641
16.80808,23.83357,3.470794,69.41589,120.4641
16.80858,23.8353,3.470794,69.41589,120.4641
16.80908,23.83704,3.470794,69.41589,120.4641
16.80958,23.83878,3.470794,69.41589,120.4641
16.81008,23.84051,3.470794,69.41589,120.4641
16.81058,23.84225,3.470794,69.41589,120.4641
16.81108,23.84398,3.470794,69.41589,120.4641
16.81157,23.84572,3.470794,69.41589,120.4641
16.81207,23.84745,3.470794,69.41589,120.4641
16.81257,23.84919,3.470794,69.41589,120.4641
16.81307,23.85093,3.470794,69.41589,120.4641
16.81357,23.85266,3.470794,69.41589,120.4641
16.81407,23.8544,3.470794,69.41589,120.4641
16.81457,23.85613,3.470794,69.41589,120.4641
16.81507,23.85787,3.470794,69.41589,120.4641
16.81557,23.8596,3.470794,69.41589,120.4641
16.81607,23.86134,3.470794,69.41589,120.4641
16.81657,23.86308,3.470794,69.41589,120.4641
16.81707,23.86481,3.470794,69.41589,120.4641
16.81757,23.86655,3.470794,69.41589,120.4641
16.81807,23.86828,3.470794,69.41589,120.4641
16.81857,23.87002,3.470794,69.41589,120.4641
16.81907,23.87175,3.470794,69.41589,120.4641
16.81957,23.87349,3.470794,69.41589,120.4641
16.82007,23.87523,3.470794,69.41589,120.4641
16.82057,23.87696,3.470794,69.41589,120.4641
16.82107,23.8787,3.470794,69.41589,120.4641
16.82157,23.88043,3.470794,69.41589,120.4641
16.82207,23.88217,3.470794,69.41589,120.4641
16.82257,23.8839,3.470794,69.41589,120.4641
16.82307,23.88564,3.470794,69.41589,120.4641
16.82357,23.88737,3.470794,69.41589,120.4641
16.82407,23.88911,3.470794,69.41589,120.4641
16.82457,23.89085,3.470794,69.41589,120.4641
16.82507,23.89258,3.470794,69.41589,120.4641
16.82557,23.89432,3.470794,69.41589,120.4641
16.82607,23.89605,3.470794,69.41589,120.4641
16.82657,23.89779,3.470794,69.41589,120.4641
16.82707,23.89952,3.470794,69.41589,120.4641
